id	category	title
18	query	Metcon
19	query	Air Jordan
20	query	pegasus
21	query	jordan 11
22	query	shorts
23	query	Lebron
24	query	Huarache
25	query	ACG
26	query	air max 95
27	query	Cortez
28	query	Jordan 4
29	query	women's running shoe
30	query	soccer cleats
31	query	nike tech
32	query	face mask
33	query	nike react
34	query	Golf
35	query	tech fleece
36	query	Nike pro
37	query	vapor max
38	query	Foamposite
39	query	basketball shoe
40	query	sandals and slides
41	query	men's basketball shoe
42	query	boots
43	query	Lebron James
44	query	Dunk
45	query	Presto
46	query	Mask
47	query	hoodie
48	query	jordans
49	query	nike air max
